cycle,ts,epoch,role,container,cpu_pct,mem_bytes,mem_limit_bytes,net_rx_bytes,net_tx_bytes,blk_read_bytes,blk_write_bytes
60,2026-08-20T10:07:21Z,1787220441,client,bench-warp,167.51,398430208,1073741824,722681690,498967142,917504,0
60,2026-08-20T10:07:21Z,1787220441,server,bench-seaweedfs,480.42,378863616,2147483648,499232989,723156245,46645248,264859648
61,2026-08-20T10:07:22Z,1787220442,client,bench-warp,168.12,369332224,1073741824,730864124,503501379,917504,0
61,2026-08-20T10:07:22Z,1787220442,server,bench-seaweedfs,495.73,379023360,2147483648,503719350,731244026,46645248,264859648
62,2026-08-20T10:07:23Z,1787220443,client,bench-warp,164.14,374059008,1073741824,741300870,509263223,917504,0
62,2026-08-20T10:07:23Z,1787220443,server,bench-seaweedfs,488.49,374652928,2147483648,509447728,741637954,46645248,264859648
63,2026-08-20T10:07:24Z,1787220444,client,bench-warp,182.34,378552320,1073741824,750887843,514620924,917504,0
63,2026-08-20T10:07:24Z,1787220444,server,bench-seaweedfs,492.41,381267968,2147483648,514994937,751577193,46645248,265236480
64,2026-08-20T10:07:25Z,1787220445,client,bench-warp,131.41,378699776,1073741824,752614613,515544110,917504,0
64,2026-08-20T10:07:25Z,1787220445,server,bench-seaweedfs,448.15,388759552,2147483648,515674872,752860225,46645248,265236480
65,2026-08-20T10:07:26Z,1787220446,client,bench-warp,139.36,379822080,1073741824,759184267,519120429,917504,0
65,2026-08-20T10:07:26Z,1787220446,server,bench-seaweedfs,523.08,389054464,2147483648,519210899,759279141,46645248,265236480
66,2026-08-20T10:07:27Z,1787220447,client,bench-warp,144.94,342028288,1073741824,765838234,522870337,917504,0
66,2026-08-20T10:07:27Z,1787220447,server,bench-seaweedfs,478.08,389632000,2147483648,522999666,766128287,46645248,265236480
67,2026-08-20T10:07:28Z,1787220448,client,bench-warp,151.54,330526720,1073741824,769804521,525044712,917504,0
67,2026-08-20T10:07:28Z,1787220448,server,bench-seaweedfs,414.95,389177344,2147483648,525336314,770217332,46645248,265236480
68,2026-08-20T10:07:29Z,1787220449,client,bench-warp,150.12,326311936,1073741824,779278855,530340242,917504,0
68,2026-08-20T10:07:29Z,1787220449,server,bench-seaweedfs,520.33,389328896,2147483648,530390683,779402159,46645248,265236480
69,2026-08-20T10:07:30Z,1787220450,client,bench-warp,172.26,341143552,1073741824,794294660,538688695,917504,0
69,2026-08-20T10:07:30Z,1787220450,server,bench-seaweedfs,516.31,389332992,2147483648,538809551,794564613,46645248,265236480
70,2026-08-20T10:07:31Z,1787220451,client,bench-warp,133.88,351277056,1073741824,799639806,541643415,917504,0
70,2026-08-20T10:07:31Z,1787220451,server,bench-seaweedfs,201.72,388038656,2147483648,541646739,799640666,46645248,265236480
71,2026-08-20T10:07:32Z,1787220452,client,bench-warp,125.91,355057664,1073741824,799639806,541643415,917504,0
71,2026-08-20T10:07:32Z,1787220452,server,bench-seaweedfs,3.41,387964928,2147483648,541646739,799640666,46645248,265236480
72,2026-08-20T10:07:33Z,1787220453,client,bench-warp,114.93,488550400,1073741824,799639806,541643415,917504,0
72,2026-08-20T10:07:33Z,1787220453,server,bench-seaweedfs,0.17,387960832,2147483648,541646739,799640666,46645248,265236480
73,2026-08-20T10:07:34Z,1787220454,client,bench-warp,108.72,536145920,1073741824,799639806,541643415,917504,0
