cycle,ts,epoch,role,container,cpu_pct,mem_bytes,mem_limit_bytes,net_rx_bytes,net_tx_bytes,blk_read_bytes,blk_write_bytes
74,2026-08-20T07:49:32Z,1787212172,server,bench-minio,563.59,1254518784,2147483648,2395281169,800823862,680583168,3296854016
75,2026-08-20T07:49:33Z,1787212173,client,bench-warp,70.53,66486272,1073741824,821611355,2400216145,4096,0
75,2026-08-20T07:49:33Z,1787212173,server,bench-minio,689.59,1254526976,2147483648,2400220270,822192418,691011584,3305836544
76,2026-08-20T07:49:34Z,1787212174,client,bench-warp,5.16,65355776,1073741824,822243736,2401858573,4096,0
76,2026-08-20T07:49:34Z,1787212174,server,bench-minio,378.77,1255301120,2147483648,2402093149,823427621,692461568,3315277824
77,2026-08-20T07:49:35Z,1787212175,client,bench-warp,28.44,64503808,1073741824,833735257,2402599656,4096,0
77,2026-08-20T07:49:35Z,1787212175,server,bench-minio,468.35,1253425152,2147483648,2402678727,838252852,698884096,3324010496
78,2026-08-20T07:49:36Z,1787212176,client,bench-warp,52.99,65622016,1073741824,851567070,2408004942,4096,0
78,2026-08-20T07:49:36Z,1787212176,server,bench-minio,516.05,1254219776,2147483648,2408171059,852183816,707788800,3330834432
79,2026-08-20T07:49:37Z,1787212177,client,bench-warp,34.09,66658304,1073741824,860661798,2411211070,4096,0
79,2026-08-20T07:49:37Z,1787212177,server,bench-minio,410.70,1254014976,2147483648,2411813057,862642355,717221888,3336511488
80,2026-08-20T07:49:39Z,1787212179,client,bench-warp,41.89,67809280,1073741824,876837105,2416076635,4096,0
80,2026-08-20T07:49:39Z,1787212179,server,bench-minio,345.88,1256153088,2147483648,2417156720,877788318,721530880,3342569472
81,2026-08-20T07:49:43Z,1787212183,client,bench-warp,20.35,64581632,1073741824,894544677,2423408230,4096,0
81,2026-08-20T07:49:43Z,1787212183,server,bench-minio,523.90,1254825984,2147483648,2423853986,894868318,733171712,3356409856
82,2026-08-20T07:49:44Z,1787212184,client,bench-warp,61.20,65675264,1073741824,902488697,2425508363,4096,0
82,2026-08-20T07:49:44Z,1787212184,server,bench-minio,537.94,1257881600,2147483648,2426038063,904926716,739753984,3360780288
83,2026-08-20T07:49:45Z,1787212185,client,bench-warp,38.38,66056192,1073741824,910659340,2428560904,4096,0
83,2026-08-20T07:49:45Z,1787212185,server,bench-minio,474.64,1258577920,2147483648,2428568574,913857962,743497728,3362230272
84,2026-08-20T07:49:46Z,1787212186,client,bench-warp,49.21,65384448,1073741824,935126533,2438424517,4096,0
84,2026-08-20T07:49:46Z,1787212186,server,bench-minio,564.45,1260007424,2147483648,2438765035,935915951,752885760,3365076992
85,2026-08-20T07:49:47Z,1787212187,client,bench-warp,36.13,65953792,1073741824,950523881,2448271882,4096,0
85,2026-08-20T07:49:47Z,1787212187,server,bench-minio,569.32,1259032576,2147483648,2448686931,950657545,757547008,3382124544
86,2026-08-20T07:49:48Z,1787212188,client,bench-warp,62.24,69685248,1073741824,984504693,2455271268,4096,0
86,2026-08-20T07:49:48Z,1787212188,server,bench-minio,573.20,1258008576,2147483648,2455818739,985622053,775270400,3402104832
87,2026-08-20T07:49:49Z,1787212189,client,bench-warp,58.17,67211264,1073741824,1006642011,2463576075,4096,0
87,2026-08-20T07:49:49Z,1787212189,server,bench-minio,600.56,1234907136,2147483648,2465052244,1009049929,788959232,3405668352
88,2026-08-20T07:49:50Z,1787212190,client,bench-warp,22.07,65277952,1073741824,1022205226,2469070631,4096,0
88,2026-08-20T07:49:50Z,1787212190,server,bench-minio,512.05,1225572352,2147483648,2469366605,1024022199,800780288,3414962176
89,2026-08-20T07:49:51Z,1787212191,client,bench-warp,15.46,65859584,1073741824,1042997278,2473512548,4096,0
89,2026-08-20T07:49:51Z,1787212191,server,bench-minio,569.35,1225932800,2147483648,2473994192,1043661802,805277696,3418513408
90,2026-08-20T07:49:52Z,1787212192,client,bench-warp,41.24,67432448,1073741824,1068403337,2479997418,4096,0
90,2026-08-20T07:49:52Z,1787212192,server,bench-minio,567.95,1226481664,2147483648,2482250521,1069548881,812871680,3427815424
91,2026-08-20T07:49:53Z,1787212193,client,bench-warp,26.44,64446464,1073741824,1080071477,2483897913,4096,0
91,2026-08-20T07:49:53Z,1787212193,server,bench-minio,445.40,1220632576,2147483648,2483899811,1080071838,812871680,3440660480
92,2026-08-20T07:49:54Z,1787212194,client,bench-warp,83.26,68542464,1073741824,1080119881,2483903805,4096,0
92,2026-08-20T07:49:54Z,1787212194,server,bench-minio,201.03,1194373120,2147483648,2483905703,1080120308,812871680,3440660480
93,2026-08-20T07:49:55Z,1787212195,client,bench-warp,6.86,68808704,1073741824,1080323036,2483914501,4096,0
93,2026-08-20T07:49:55Z,1787212195,server,bench-minio,309.25,1193967616,2147483648,2483917059,1080345054,812871680,3440660480
94,2026-08-20T07:49:56Z,1787212196,client,bench-warp,12.96,68575232,1073741824,1080467938,2483981867,4096,0
94,2026-08-20T07:49:56Z,1787212196,server,bench-minio,197.40,1193947136,2147483648,2483983765,1080468299,812871680,3440660480
95,2026-08-20T07:49:57Z,1787212197,client,bench-warp,0.00,68575232,1073741824,1080467938,2483981867,4096,0
95,2026-08-20T07:49:57Z,1787212197,server,bench-minio,355.30,1193431040,2147483648,2483983765,1080468299,812871680,3440660480
96,2026-08-20T07:49:58Z,1787212198,client,bench-warp,0.00,68575232,1073741824,1080467938,2483981867,4096,0
96,2026-08-20T07:49:58Z,1787212198,server,bench-minio,377.04,1192353792,2147483648,2483983765,1080468299,812871680,3440660480
97,2026-08-20T07:49:59Z,1787212199,client,bench-warp,0.00,68575232,1073741824,1080467938,2483981867,4096,0
