cycle,ts,epoch,role,container,cpu_pct,mem_bytes,mem_limit_bytes,net_rx_bytes,net_tx_bytes,blk_read_bytes,blk_write_bytes
86,2026-08-20T08:08:32Z,1787213312,client,bench-warp,139.87,68304896,1073741824,39379408688,4740161669,4096,0
86,2026-08-20T08:08:32Z,1787213312,server,bench-silo,515.58,1611943936,2147483648,4740213579,39438847846,34553139200,6283296768
87,2026-08-20T08:08:33Z,1787213313,client,bench-warp,98.90,66785280,1073741824,40072305284,4740617012,4096,0
87,2026-08-20T08:08:33Z,1787213313,server,bench-silo,576.94,1615671296,2147483648,4740629631,40084619208,35095220224,6283296768
88,2026-08-20T08:08:34Z,1787213314,client,bench-warp,119.92,62746624,1073741824,41299846180,4741476349,4096,0
88,2026-08-20T08:08:34Z,1787213314,server,bench-silo,521.75,1625903104,2147483648,4741534861,41376691164,36197249024,6283296768
89,2026-08-20T08:08:35Z,1787213315,client,bench-warp,106.80,61906944,1073741824,41555967495,4741674361,4096,0
89,2026-08-20T08:08:35Z,1787213315,server,bench-silo,534.59,1627336704,2147483648,4741698248,41589295208,36400832512,6283296768
90,2026-08-20T08:08:36Z,1787213316,client,bench-warp,100.33,61337600,1073741824,42147347075,4742076792,4096,0
90,2026-08-20T08:08:36Z,1787213316,server,bench-silo,507.57,1631649792,2147483648,4742100451,42181457397,36897251328,6283296768
91,2026-08-20T08:08:37Z,1787213317,client,bench-warp,141.79,63475712,1073741824,43382340468,4742880524,4096,0
91,2026-08-20T08:08:37Z,1787213317,server,bench-silo,504.48,1640574976,2147483648,4742896875,43402376082,37954453504,6283296768
92,2026-08-20T08:08:38Z,1787213318,client,bench-warp,118.19,69443584,1073741824,44161206845,4743395129,4096,0
92,2026-08-20T08:08:38Z,1787213318,server,bench-silo,392.33,1643028480,2147483648,4743397026,44161207205,38615474176,6283296768
93,2026-08-20T08:08:39Z,1787213319,server,bench-silo,117.63,1666420736,2147483648,4743436987,44161330358,38618943488,6283296768
