cycle,ts,epoch,role,container,cpu_pct,mem_bytes,mem_limit_bytes,net_rx_bytes,net_tx_bytes,blk_read_bytes,blk_write_bytes
58,2026-08-20T08:21:28Z,1787214088,client,bench-warp,31.12,67166208,1073741824,2958889571,4714897990,483328,0
58,2026-08-20T08:21:28Z,1787214088,server,bench-rustfs,560.43,1327292416,2147483648,4714899929,2959085108,3837755392,6285774848
59,2026-08-20T08:21:29Z,1787214089,client,bench-warp,37.00,67166208,1073741824,3030164211,4714946798,483328,0
59,2026-08-20T08:21:29Z,1787214089,server,bench-rustfs,587.15,1343332352,2147483648,4714952565,3038561984,3925225472,6285774848
60,2026-08-20T08:21:30Z,1787214090,client,bench-warp,38.14,67342336,1073741824,3160975899,4715032305,483328,0
60,2026-08-20T08:21:30Z,1787214090,server,bench-rustfs,586.92,1241489408,2147483648,4715041636,3171734038,4008714240,6285774848
61,2026-08-20T08:21:31Z,1787214091,client,bench-warp,39.84,67375104,1073741824,3320786379,4715137932,483328,0
61,2026-08-20T08:21:31Z,1787214091,server,bench-rustfs,589.40,1250197504,2147483648,4715144887,3329509952,4173602816,6285774848
62,2026-08-20T08:21:32Z,1787214092,client,bench-warp,40.56,67244032,1073741824,3445119961,4715222708,483328,0
62,2026-08-20T08:21:32Z,1787214092,server,bench-rustfs,597.69,1169297408,2147483648,4715231995,3455467948,4320583680,6285774848
63,2026-08-20T08:21:33Z,1787214093,client,bench-warp,36.84,67518464,1073741824,3615941695,4715339841,483328,0
63,2026-08-20T08:21:33Z,1787214093,server,bench-rustfs,606.40,1268523008,2147483648,4715345014,3619894212,4507459584,6285774848
64,2026-08-20T08:21:34Z,1787214094,client,bench-warp,28.60,67432448,1073741824,3730053425,4715420746,483328,0
64,2026-08-20T08:21:34Z,1787214094,server,bench-rustfs,577.35,1292652544,2147483648,4715422619,3730053284,4608360448,6285774848
65,2026-08-20T08:21:35Z,1787214095,client,bench-warp,15.12,67170304,1073741824,3780544125,4715458146,483328,0
65,2026-08-20T08:21:35Z,1787214095,server,bench-rustfs,601.50,1411784704,2147483648,4715465035,3787435948,4766851072,6285774848
66,2026-08-20T08:21:36Z,1787214096,client,bench-warp,29.73,68403200,1073741824,3932634979,4715557051,483328,0
66,2026-08-20T08:21:36Z,1787214096,server,bench-rustfs,601.13,1385979904,2147483648,4715563999,3936434632,4908408832,6285819904
67,2026-08-20T08:21:37Z,1787214097,client,bench-warp,24.45,67170304,1073741824,4047903999,4715636727,483328,0
67,2026-08-20T08:21:37Z,1787214097,server,bench-rustfs,601.17,1256828928,2147483648,4715644618,4059974266,4941893632,6285819904
68,2026-08-20T08:21:38Z,1787214098,client,bench-warp,23.37,67305472,1073741824,4130843813,4715690478,483328,0
68,2026-08-20T08:21:38Z,1787214098,server,bench-rustfs,511.22,1229377536,2147483648,4715699765,4140828100,5013413888,6285819904
69,2026-08-20T08:21:39Z,1787214099,client,bench-warp,27.92,67633152,1073741824,4263004547,4715782714,483328,0
69,2026-08-20T08:21:39Z,1787214099,server,bench-rustfs,604.48,1145925632,2147483648,4715784455,4263004406,5232463872,6285819904
70,2026-08-20T08:21:40Z,1787214100,client,bench-warp,21.33,67174400,1073741824,4320729557,4715822394,483328,0
70,2026-08-20T08:21:40Z,1787214100,server,bench-rustfs,581.93,1280655360,2147483648,4715824135,4320729416,5364150272,6285819904
71,2026-08-20T08:21:41Z,1787214101,client,bench-warp,30.36,67395584,1073741824,4389615421,4715865934,483328,0
71,2026-08-20T08:21:41Z,1787214101,server,bench-rustfs,546.32,1357844480,2147483648,4715873087,4400634398,5444521984,6285819904
72,2026-08-20T08:21:42Z,1787214102,client,bench-warp,35.18,67629056,1073741824,4556652453,4715973033,483328,0
72,2026-08-20T08:21:42Z,1787214102,server,bench-rustfs,597.82,1415557120,2147483648,4715977690,4561706704,5564112896,6285819904
73,2026-08-20T08:21:43Z,1787214103,client,bench-warp,18.44,67174400,1073741824,4630090961,4716017920,483328,0
73,2026-08-20T08:21:43Z,1787214103,server,bench-rustfs,611.93,1404424192,2147483648,4716020795,4631141204,5639315456,6285819904
74,2026-08-20T08:21:44Z,1787214104,client,bench-warp,21.38,67616768,1073741824,4689917707,4716057922,483328,0
74,2026-08-20T08:21:44Z,1787214104,server,bench-rustfs,604.69,1324298240,2147483648,4716063513,4694730102,5691097088,6285819904
75,2026-08-20T08:21:45Z,1787214105,client,bench-warp,24.85,67366912,1073741824,4825596185,4716143342,483328,0
75,2026-08-20T08:21:45Z,1787214105,server,bench-rustfs,601.32,1319108608,2147483648,4716148779,4829476816,5819760640,6285819904
76,2026-08-20T08:21:47Z,1787214107,client,bench-warp,12.31,67432448,1073741824,4869901523,4716174802,483328,0
76,2026-08-20T08:21:47Z,1787214107,server,bench-rustfs,587.91,1340530688,2147483648,4716176807,4869949430,5889994752,6285819904
77,2026-08-20T08:21:48Z,1787214108,client,bench-warp,10.85,67366912,1073741824,4897309629,4716198657,483328,0
77,2026-08-20T08:21:48Z,1787214108,server,bench-rustfs,608.17,1324163072,2147483648,4716203182,4901508966,5977546752,6285819904
78,2026-08-20T08:21:49Z,1787214109,client,bench-warp,13.92,67170304,1073741824,4946704907,4716229717,483328,0
78,2026-08-20T08:21:49Z,1787214109,server,bench-rustfs,593.02,1331503104,2147483648,4716233438,4950310442,6041620480,6285819904
79,2026-08-20T08:21:50Z,1787214110,client,bench-warp,13.97,67170304,1073741824,5044125995,4716288383,483328,0
79,2026-08-20T08:21:50Z,1787214110,server,bench-rustfs,595.52,1326288896,2147483648,4716292764,5047558574,6093733888,6285819904
80,2026-08-20T08:21:51Z,1787214111,client,bench-warp,23.99,67244032,1073741824,5155741493,4716357740,483328,0
80,2026-08-20T08:21:51Z,1787214111,server,bench-rustfs,602.15,1279746048,2147483648,4716366235,5166615550,6188945408,6285819904
81,2026-08-20T08:21:52Z,1787214112,client,bench-warp,22.36,67264512,1073741824,5261488895,4716431671,483328,0
81,2026-08-20T08:21:52Z,1787214112,server,bench-rustfs,589.30,1238532096,2147483648,4716434996,5263588282,6320619520,6285844480
82,2026-08-20T08:21:53Z,1787214113,client,bench-warp,5.32,67219456,1073741824,5274340819,4716439525,483328,0
82,2026-08-20T08:21:53Z,1787214113,server,bench-rustfs,591.35,1288323072,2147483648,4716441266,5274340678,6340317184,6285844480
83,2026-08-20T08:21:54Z,1787214114,client,bench-warp,8.09,67170304,1073741824,5317092183,4716465937,483328,0
83,2026-08-20T08:21:54Z,1787214114,server,bench-rustfs,573.01,1328168960,2147483648,4716467678,5317092042,6403850240,6285844480
84,2026-08-20T08:21:55Z,1787214115,client,bench-warp,23.10,67895296,1073741824,5444209617,4716545368,483328,0
84,2026-08-20T08:21:55Z,1787214115,server,bench-rustfs,593.34,1426927616,2147483648,4716564426,5466325828,6463246336,6285844480
85,2026-08-20T08:21:56Z,1787214116,client,bench-warp,41.93,67371008,1073741824,5614688783,4716665179,483328,0
85,2026-08-20T08:21:56Z,1787214116,server,bench-rustfs,602.14,1232293888,2147483648,4716671519,5620993860,6541008896,6285844480
86,2026-08-20T08:21:57Z,1787214117,client,bench-warp,25.89,67170304,1073741824,5678797423,4716710350,483328,0
86,2026-08-20T08:21:57Z,1787214117,server,bench-rustfs,602.28,1139118080,2147483648,4716712685,5679657384,6681997312,6285844480
87,2026-08-20T08:21:58Z,1787214118,client,bench-warp,6.99,67166208,1073741824,5701900011,4716728655,483328,0
87,2026-08-20T08:21:58Z,1787214118,server,bench-rustfs,556.71,1240293376,2147483648,4716730528,5701914482,6806425600,6285844480
88,2026-08-20T08:21:59Z,1787214119,client,bench-warp,40.16,67301376,1073741824,5716787425,4716740358,483328,0
88,2026-08-20T08:21:59Z,1787214119,server,bench-rustfs,624.24,1303998464,2147483648,4716742099,5716787284,6865145856,6285844480
89,2026-08-20T08:22:00Z,1787214120,client,bench-warp,3.21,67166208,1073741824,5726555823,4716746628,483328,0
89,2026-08-20T08:22:00Z,1787214120,server,bench-rustfs,606.36,1382842368,2147483648,4716748369,5726555682,6904356864,6285844480
90,2026-08-20T08:22:01Z,1787214121,client,bench-warp,5.02,67694592,1073741824,5748545161,4716761676,483328,0
90,2026-08-20T08:22:01Z,1787214121,server,bench-rustfs,594.04,1442295808,2147483648,4716764341,5749073240,6946955264,6285844480
91,2026-08-20T08:22:02Z,1787214122,client,bench-warp,5.78,67227648,1073741824,5774485525,4716779046,483328,0
