cycle,ts,epoch,role,container,cpu_pct,mem_bytes,mem_limit_bytes,net_rx_bytes,net_tx_bytes,blk_read_bytes,blk_write_bytes
52,2026-08-20T09:29:18Z,1787218158,client,bench-warp,104.63,266031104,1073741824,659487114,426397077,745472,0
52,2026-08-20T09:29:18Z,1787218158,server,bench-minio,372.86,543531008,2147483648,426464066,659635122,0,654815232
53,2026-08-20T09:29:19Z,1787218159,client,bench-warp,103.96,262860800,1073741824,672016780,432682528,745472,0
53,2026-08-20T09:29:19Z,1787218159,server,bench-minio,367.88,545763328,2147483648,432775089,672224920,0,665145344
54,2026-08-20T09:29:20Z,1787218160,client,bench-warp,102.61,264515584,1073741824,684510898,438965719,745472,0
54,2026-08-20T09:29:20Z,1787218160,server,bench-minio,364.05,547934208,2147483648,439008321,684622754,0,675074048
55,2026-08-20T09:29:21Z,1787218161,client,bench-warp,114.11,265760768,1073741824,692515967,442961658,745472,0
55,2026-08-20T09:29:21Z,1787218161,server,bench-minio,384.78,549646336,2147483648,443036156,692688165,0,681435136
56,2026-08-20T09:29:22Z,1787218162,client,bench-warp,110.42,270917632,1073741824,704319544,448913845,745472,0
56,2026-08-20T09:29:22Z,1787218162,server,bench-minio,407.42,552218624,2147483648,448967683,704387312,0,690614272
57,2026-08-20T09:29:23Z,1787218163,client,bench-warp,103.62,267816960,1073741824,715739749,454671371,745472,0
57,2026-08-20T09:29:23Z,1787218163,server,bench-minio,381.98,553582592,2147483648,454720233,715917179,0,699400192
58,2026-08-20T09:29:24Z,1787218164,client,bench-warp,109.50,271314944,1073741824,731040728,462323910,745472,0
58,2026-08-20T09:29:24Z,1787218164,server,bench-minio,383.73,556781568,2147483648,462397310,731188392,0,711143424
59,2026-08-20T09:29:25Z,1787218165,client,bench-warp,103.76,272355328,1073741824,742702518,468189639,745472,0
59,2026-08-20T09:29:25Z,1787218165,server,bench-minio,396.19,559087616,2147483648,468246187,742766638,0,720318464
60,2026-08-20T09:29:26Z,1787218166,client,bench-warp,110.78,271585280,1073741824,759042806,476425196,745472,0
60,2026-08-20T09:29:26Z,1787218166,server,bench-minio,380.92,562307072,2147483648,476466709,759115339,0,732876800
61,2026-08-20T09:29:27Z,1787218167,client,bench-warp,98.87,272248832,1073741824,772772419,483332527,745472,0
61,2026-08-20T09:29:27Z,1787218167,server,bench-minio,382.47,563826688,2147483648,483411059,772868629,0,744144896
62,2026-08-20T09:29:28Z,1787218168,client,bench-warp,115.10,328933376,1073741824,783433561,488654199,745472,0
62,2026-08-20T09:29:28Z,1787218168,server,bench-minio,308.26,566587392,2147483648,488739158,783599922,0,752685056
63,2026-08-20T09:29:29Z,1787218169,client,bench-warp,82.46,352210944,1073741824,796030665,494970006,745472,0
63,2026-08-20T09:29:29Z,1787218169,server,bench-minio,320.78,576724992,2147483648,495052494,796163996,0,763023360
64,2026-08-20T09:29:30Z,1787218170,client,bench-warp,42.80,353116160,1073741824,800536695,497303890,745472,0
64,2026-08-20T09:29:30Z,1787218170,server,bench-minio,134.08,577167360,2147483648,497361771,800661736,0,765362176
65,2026-08-20T09:29:31Z,1787218171,client,bench-warp,106.45,303624192,1073741824,815274806,504702005,745472,0
65,2026-08-20T09:29:31Z,1787218171,server,bench-minio,434.60,581996544,2147483648,504746782,815329323,0,772546560
66,2026-08-20T09:29:32Z,1787218172,client,bench-warp,123.24,306982912,1073741824,831960960,513105302,745472,0
66,2026-08-20T09:29:32Z,1787218172,server,bench-minio,419.58,586616832,2147483648,513199046,832167545,0,780812288
67,2026-08-20T09:29:33Z,1787218173,client,bench-warp,120.51,310800384,1073741824,848204013,521269176,745472,0
67,2026-08-20T09:29:33Z,1787218173,server,bench-minio,415.68,589504512,2147483648,521353541,848472533,0,788791296
68,2026-08-20T09:29:34Z,1787218174,client,bench-warp,120.54,312045568,1073741824,865500074,529972232,745472,0
68,2026-08-20T09:29:34Z,1787218174,server,bench-minio,414.72,593125376,2147483648,530032931,865656842,0,797302784
69,2026-08-20T09:29:35Z,1787218175,client,bench-warp,119.74,312938496,1073741824,882331939,538370129,745472,0
69,2026-08-20T09:29:35Z,1787218175,server,bench-minio,421.27,595337216,2147483648,538476745,882488118,0,805486592
70,2026-08-20T09:29:36Z,1787218176,client,bench-warp,115.59,320483328,1073741824,895552474,545052865,745472,0
70,2026-08-20T09:29:36Z,1787218176,server,bench-minio,366.69,597835776,2147483648,545055021,895553027,0,812015616
71,2026-08-20T09:29:37Z,1787218177,client,bench-warp,104.98,377380864,1073741824,895552474,545052865,745472,0
71,2026-08-20T09:29:37Z,1787218177,server,bench-minio,6.21,598097920,2147483648,545055021,895553027,0,812015616
72,2026-08-20T09:29:38Z,1787218178,client,bench-warp,111.38,515231744,1073741824,895552474,545052865,745472,0
72,2026-08-20T09:29:38Z,1787218178,server,bench-minio,8.47,597831680,2147483648,545055021,895553027,0,812015616
73,2026-08-20T09:29:39Z,1787218179,client,bench-warp,121.88,570839040,1073741824,895552474,545052865,745472,0
73,2026-08-20T09:29:39Z,1787218179,server,bench-minio,7.59,597577728,2147483648,545055021,895553027,0,812015616
74,2026-08-20T09:29:40Z,1787218180,client,bench-warp,135.58,681787392,1073741824,895552474,545052865,745472,0
74,2026-08-20T09:29:40Z,1787218180,server,bench-minio,10.86,597667840,2147483648,545055021,895553027,0,812015616
75,2026-08-20T09:29:41Z,1787218181,client,bench-warp,170.66,757088256,1073741824,895552474,545052865,745472,0
75,2026-08-20T09:29:41Z,1787218181,server,bench-minio,9.08,607969280,2147483648,545055021,895553027,8192,812015616
76,2026-08-20T09:29:42Z,1787218182,client,bench-warp,79.26,738381824,1073741824,895998083,545118281,745472,0
76,2026-08-20T09:29:42Z,1787218182,server,bench-minio,41.89,607780864,2147483648,545120437,895998636,28672,812015616
77,2026-08-20T09:29:43Z,1787218183,client,bench-warp,10.88,745754624,1073741824,897862711,545375411,745472,0
77,2026-08-20T09:29:43Z,1787218183,server,bench-minio,119.15,600559616,2147483648,545377567,897863264,36864,812015616
78,2026-08-20T09:29:44Z,1787218184,client,bench-warp,25.32,404025344,1073741824,899295395,545631967,745472,0
78,2026-08-20T09:29:44Z,1787218184,server,bench-minio,119.88,595111936,2147483648,545634123,899295948,241664,812015616
79,2026-08-20T09:29:45Z,1787218185,client,bench-warp,9.84,406376448,1073741824,901168664,545888857,745472,0
79,2026-08-20T09:29:45Z,1787218185,server,bench-minio,127.50,590036992,2147483648,545891013,901169217,311296,812015616
80,2026-08-20T09:29:46Z,1787218186,client,bench-warp,6.48,415711232,1073741824,902222288,546079964,745472,0
80,2026-08-20T09:29:46Z,1787218186,server,bench-minio,111.68,584327168,2147483648,546082120,902222841,344064,812015616
81,2026-08-20T09:29:47Z,1787218187,client,bench-warp,29.58,333897728,1073741824,904095486,546338616,745472,0
81,2026-08-20T09:29:47Z,1787218187,server,bench-minio,116.61,579129344,2147483648,546340772,904096039,409600,812015616
82,2026-08-20T09:29:48Z,1787218188,client,bench-warp,6.87,333959168,1073741824,905080483,546530184,745472,0
82,2026-08-20T09:29:48Z,1787218188,server,bench-minio,135.72,573861888,2147483648,546532340,905081036,417792,812015616
83,2026-08-20T09:29:49Z,1787218189,client,bench-warp,9.97,335245312,1073741824,906816366,546784488,745472,0
83,2026-08-20T09:29:49Z,1787218189,server,bench-minio,104.83,568623104,2147483648,546786644,906816919,425984,812015616
84,2026-08-20T09:29:50Z,1787218190,client,bench-warp,25.61,335593472,1073741824,908267544,546977496,745472,0
84,2026-08-20T09:29:50Z,1787218190,server,bench-minio,125.07,564420608,2147483648,546979652,908268097,442368,812015616
85,2026-08-20T09:29:51Z,1787218191,client,bench-warp,9.86,335622144,1073741824,909637409,547231858,745472,0
85,2026-08-20T09:29:51Z,1787218191,server,bench-minio,134.24,556515328,2147483648,547234080,909702196,454656,812015616
86,2026-08-20T09:29:52Z,1787218192,server,bench-minio,71.03,549945344,2147483648,547475807,911229928,479232,812220416
