cycle,ts,epoch,role,container,cpu_pct,mem_bytes,mem_limit_bytes,net_rx_bytes,net_tx_bytes,blk_read_bytes,blk_write_bytes
90,2026-08-20T08:04:09Z,1787213049,client,bench-warp,48.16,69439488,1073741824,51533523,119952275,4096,0
90,2026-08-20T08:04:09Z,1787213049,server,bench-silo,352.12,657674240,2147483648,119984061,51613626,48517120,695595008
91,2026-08-20T08:04:10Z,1787213050,client,bench-warp,43.05,69779456,1073741824,54112602,121226545,4096,0
91,2026-08-20T08:04:10Z,1787213050,server,bench-silo,342.74,659111936,2147483648,121258032,54163266,48762880,704319488
92,2026-08-20T08:04:11Z,1787213051,client,bench-warp,73.79,72687616,1073741824,55275048,121821368,4096,0
92,2026-08-20T08:04:11Z,1787213051,server,bench-silo,334.45,659070976,2147483648,121901282,55406974,48762880,708530176
93,2026-08-20T08:04:12Z,1787213052,client,bench-warp,36.04,72683520,1073741824,56284435,122330619,4096,0
93,2026-08-20T08:04:12Z,1787213052,server,bench-silo,357.15,659390464,2147483648,122347765,56303890,48873472,712056832
94,2026-08-20T08:04:13Z,1787213053,client,bench-warp,30.98,72699904,1073741824,56565156,122441483,4096,0
94,2026-08-20T08:04:13Z,1787213053,server,bench-silo,411.01,659562496,2147483648,122443380,56565516,48873472,726507520
95,2026-08-20T08:04:14Z,1787213054,client,bench-warp,15.88,72724480,1073741824,56839656,122581744,4096,0
95,2026-08-20T08:04:14Z,1787213054,server,bench-silo,146.73,660803584,2147483648,122583641,56840016,48873472,750166016
96,2026-08-20T08:04:15Z,1787213055,client,bench-warp,0.47,72265728,1073741824,56839656,122581744,4096,0
96,2026-08-20T08:04:15Z,1787213055,server,bench-silo,26.76,660652032,2147483648,122583641,56840016,48873472,784568320
97,2026-08-20T08:04:16Z,1787213056,client,bench-warp,76.01,72724480,1073741824,58359227,123359238,4096,0
97,2026-08-20T08:04:16Z,1787213056,server,bench-silo,437.00,662331392,2147483648,123425163,58482866,48984064,786567168
98,2026-08-20T08:04:17Z,1787213057,client,bench-warp,71.34,74436608,1073741824,61128032,124760011,4096,0
98,2026-08-20T08:04:17Z,1787213057,server,bench-silo,407.78,663908352,2147483648,124779988,61154996,49233920,789598208
99,2026-08-20T08:04:18Z,1787213058,client,bench-warp,73.43,74764288,1073741824,63531557,125934912,4096,0
99,2026-08-20T08:04:18Z,1787213058,server,bench-silo,426.43,665538560,2147483648,125960486,63559971,49451008,792551424
100,2026-08-20T08:04:19Z,1787213059,client,bench-warp,75.51,70385664,1073741824,64722825,126512032,4096,0
100,2026-08-20T08:04:19Z,1787213059,server,bench-silo,446.28,666550272,2147483648,126540455,64795842,49451008,793919488
101,2026-08-20T08:04:20Z,1787213060,client,bench-warp,69.32,70881280,1073741824,66417317,127379335,4096,0
101,2026-08-20T08:04:20Z,1787213060,server,bench-silo,402.07,666628096,2147483648,127405895,66467313,49573888,796155904
102,2026-08-20T08:04:21Z,1787213061,client,bench-warp,69.51,75030528,1073741824,68216155,128291682,4096,0
102,2026-08-20T08:04:21Z,1787213061,server,bench-silo,436.73,673202176,2147483648,128310608,68246289,49692672,798408704
103,2026-08-20T08:04:22Z,1787213062,client,bench-warp,57.47,71090176,1073741824,71566904,129941481,4096,0
103,2026-08-20T08:04:22Z,1787213062,server,bench-silo,394.96,675487744,2147483648,129953523,71637271,49913856,802340864
104,2026-08-20T08:04:23Z,1787213063,client,bench-warp,69.70,73060352,1073741824,74586281,131433400,4096,0
104,2026-08-20T08:04:23Z,1787213063,server,bench-silo,415.96,676401152,2147483648,131465100,74649296,50118656,806195200
105,2026-08-20T08:04:24Z,1787213064,client,bench-warp,56.73,73519104,1073741824,77384613,132821970,4096,0
105,2026-08-20T08:04:24Z,1787213064,server,bench-silo,421.85,678436864,2147483648,132846149,77427940,50302976,809549824
106,2026-08-20T08:04:25Z,1787213065,client,bench-warp,72.59,78266368,1073741824,80795354,134593805,4096,0
106,2026-08-20T08:04:25Z,1787213065,server,bench-silo,393.97,680247296,2147483648,134632991,80886826,50548736,813993984
107,2026-08-20T08:04:26Z,1787213066,client,bench-warp,59.18,78757888,1073741824,83608273,135975421,4096,0
107,2026-08-20T08:04:26Z,1787213066,server,bench-silo,410.27,682754048,2147483648,135987278,83657116,50778112,817266688
108,2026-08-20T08:04:27Z,1787213067,client,bench-warp,68.97,79949824,1073741824,86668895,137481303,4096,0
